RICO GUI,description,method_name,method_id,uuid,key
51074,"The page from a wheater app, showing the current tempreature and other stuff at a specific location and the forecast for the week",04_self_critique_base_rag_zs_k_3_direct_k_3,20,14de465f-f710-4cdc-8969-427e5646f96e,0660
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",01_baselines_zs_instruction,1,76a44dac-5ca4-4ec6-87ab-cceeea07ba01,0661
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",01_baselines_zs_cot,2,124912da-cad9-4708-8554-330c3e664027,0662
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",01_baselines_zs_cot_content,3,e7965c28-3640-400c-8cc9-bb092322589a,0663
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",02_prompt_decomposition_pd_zs,4,41d1723e-031c-4f79-8255-4543814bd73c,0664
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",02_prompt_decomposition_pd_zs_cot,5,dd3a7dc3-2e1f-40f5-821f-04202bcbaa76,0665
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",02_prompt_decomposition_pd_zs_content,6,53503e09-c474-438a-b621-7bc796452e3a,0666
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_1_direct,7,6187245f-9e20-4d5f-8ea7-2455469ef770,0667
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_3_direct,8,ff416a15-96aa-4d34-8252-372fe33cbec4,0668
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_5_direct,9,97671be3-3709-4f21-b901-716964174326,0669
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_7_direct,10,42e416e1-7f0e-431f-baca-32dd671257bf,0670
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_3_direct_content,11,f4cccb30-50f1-4366-b444-93b286ddbb62,0671
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_3_direct_pd_zs,12,d7eb0921-9b3a-4c13-9b35-73785cbf6d0b,0672
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",03_rag_zs_k_3_feat_layout,13,a0c3f969-40bf-4d4d-ad8d-e58aa3a4f721,0673
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_zs_instruction_k_1,14,3c3a6c8a-02cc-49aa-a5ec-044d38a528af,0674
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_zs_instruction_k_2,15,eb33816a-61b8-4ad9-815d-02e3f514c2b5,0675
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_zs_instruction_k_3,16,d25579d7-14b9-41dc-8f78-07508ed22b61,0676
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_zs_instruction_k_4,17,bb054e0b-2aa3-48e9-97f3-3a27f7415235,0677
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_zs_instruction_content_k_3,18,a196090e-b8cc-490e-ac59-1b342c8dad89,0678
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_pd_zs_k_3,19,b8aba6b1-c97f-44b8-a4ae-6daa7e39a107,0679
51979,"The schedule app shows the upcoming matches of a sportsteam. It states the enemy team, where and when the Game will be and shows the logo of each team.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,9ce380a9-153e-4a90-80fc-c66edab472eb,0680
52757,A page from a recipe app allowing users to search for recipies in different categories,01_baselines_zs_instruction,1,a0902f85-91b9-423f-980b-e2815fe208ba,0681
52757,A page from a recipe app allowing users to search for recipies in different categories,01_baselines_zs_cot,2,7d84423b-e585-43a3-8e6f-856af7f0df33,0682
52757,A page from a recipe app allowing users to search for recipies in different categories,01_baselines_zs_cot_content,3,a22f5545-84f3-45e0-9881-9d7ec367d65c,0683
52757,A page from a recipe app allowing users to search for recipies in different categories,02_prompt_decomposition_pd_zs,4,3bcce42c-8944-4249-993a-604434493025,0684
52757,A page from a recipe app allowing users to search for recipies in different categories,02_prompt_decomposition_pd_zs_cot,5,ac6fe731-2393-4d60-b7be-25fffe1a998e,0685
52757,A page from a recipe app allowing users to search for recipies in different categories,02_prompt_decomposition_pd_zs_content,6,b70984cc-14d6-43f8-84e6-ce0b75902524,0686
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_1_direct,7,32641d3a-5b6b-4e0a-acd2-7375d09aaa0c,0687
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_3_direct,8,a88a3911-773e-4f5c-b123-114198ce8f0d,0688
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_5_direct,9,843c9d5c-0493-4191-8d8e-0d883e1c8fb1,0689
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_7_direct,10,7eae5822-27a7-4637-bbdf-687f7bec3fe3,0690
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_3_direct_content,11,8548117b-e770-4b58-8fa8-5b49eee621a0,0691
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_3_direct_pd_zs,12,2a4d1a72-21b1-4abb-94ad-5da14c072d26,0692
52757,A page from a recipe app allowing users to search for recipies in different categories,03_rag_zs_k_3_feat_layout,13,100aad4a-5552-44d9-962b-43f3343e3fbe,0693
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_zs_instruction_k_1,14,fb461535-d017-48a8-b448-0db698a3046b,0694
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_zs_instruction_k_2,15,eedf9ff7-4306-4a5c-a83f-d09d25796f25,0695
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_zs_instruction_k_3,16,f514a18b-046f-4b77-8ef3-75f333f16ffd,0696
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_zs_instruction_k_4,17,4e2deda8-b19d-410a-a57b-69a2e7c1e1eb,0697
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_zs_instruction_content_k_3,18,607ca2c8-f1aa-4174-9eda-3859dd05f28a,0698
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_pd_zs_k_3,19,b0e087b8-b30e-4271-bcae-098728ee0757,0699
52757,A page from a recipe app allowing users to search for recipies in different categories,04_self_critique_base_rag_zs_k_3_direct_k_3,20,393747c9-6578-4f5d-af8e-576140fdc8dc,0700
54927,"A page from translation app,which can translate spanish into  english.",01_baselines_zs_instruction,1,7a970814-07c1-424d-b286-a67719fdde1f,0701
54927,"A page from translation app,which can translate spanish into  english.",01_baselines_zs_cot,2,86a66030-3b52-4fd7-bad8-274a8b65f3bb,0702
54927,"A page from translation app,which can translate spanish into  english.",01_baselines_zs_cot_content,3,b6258e7a-fc70-4682-8e9b-23e4c34a0b1e,0703
54927,"A page from translation app,which can translate spanish into  english.",02_prompt_decomposition_pd_zs,4,7bff89cb-71af-4833-976c-19923e5b3ce1,0704
54927,"A page from translation app,which can translate spanish into  english.",02_prompt_decomposition_pd_zs_cot,5,c6e54abd-79c1-4d1a-b732-96f8d3d298ba,0705
54927,"A page from translation app,which can translate spanish into  english.",02_prompt_decomposition_pd_zs_content,6,00cf2f55-9176-4837-8f97-4f0902b354eb,0706
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_1_direct,7,28a6391b-eb2a-46f9-b501-f194813c64e5,0707
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_3_direct,8,2a64148e-8c96-480c-b794-09c0632abaf7,0708
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_5_direct,9,e0b14650-4933-43b3-b9c6-cc195fbfd77c,0709
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_7_direct,10,8dbfc2b3-19f8-43ad-827a-2aa876e26658,0710
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_3_direct_content,11,95d3f693-117d-4264-9688-ddbb669f5a33,0711
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_3_direct_pd_zs,12,39ddedf4-c51f-48c3-913b-7de650e3655f,0712
54927,"A page from translation app,which can translate spanish into  english.",03_rag_zs_k_3_feat_layout,13,fce527ea-be46-49a9-8eab-1327114745bb,0713
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_zs_instruction_k_1,14,b06a6383-32b5-494e-b36d-7ca51322c8b6,0714
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_zs_instruction_k_2,15,b994b87f-df50-4442-9383-45492228a48b,0715
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_zs_instruction_k_3,16,b86af22c-3584-4e97-8b86-1de47b39b156,0716
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_zs_instruction_k_4,17,8dce8d17-6421-4ea1-8875-1ccde424b37f,0717
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_zs_instruction_content_k_3,18,f328b6b8-17df-47c9-bc41-4d9e810bd7d7,0718
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_pd_zs_k_3,19,d79b4a5d-bcaf-4c93-b854-2e5e2bb25978,0719
54927,"A page from translation app,which can translate spanish into  english.",04_self_critique_base_rag_zs_k_3_direct_k_3,20,ab18c0cf-14be-41ae-90bb-059915c76343,0720
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,01_baselines_zs_instruction,1,1c86af70-546a-45ea-9af7-08e5b62fef4b,0721
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,01_baselines_zs_cot,2,4b54f591-5ad8-42c1-ba87-e6a64574f485,0722
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,01_baselines_zs_cot_content,3,32cfffce-238f-47e3-98b0-06c72f5d25e4,0723
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,02_prompt_decomposition_pd_zs,4,03641046-5835-4577-86a9-6090d0e8233a,0724
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,02_prompt_decomposition_pd_zs_cot,5,95d9b263-00c2-415c-96b4-88fd0506c0da,0725
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,02_prompt_decomposition_pd_zs_content,6,a0ba7e38-0da9-474c-9929-899845e3d326,0726
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_1_direct,7,37b381f1-da8b-40a3-bcd6-fcd2002d45bd,0727
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_3_direct,8,235c8450-dd0e-48ed-b9af-64c744f40da2,0728
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_5_direct,9,38ccf762-491c-43cd-ba18-9103a574018c,0729
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_7_direct,10,3af50b0e-726c-4564-8a13-14dd252b6d7f,0730
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_3_direct_content,11,8374fb63-be09-4606-bc8f-c75ef1123ee1,0731
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_3_direct_pd_zs,12,c5f04cae-7a76-4970-9f2b-0b960d2de36d,0732
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,03_rag_zs_k_3_feat_layout,13,64b4582f-3194-4bbe-9d9e-b60641c9b5af,0733
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_zs_instruction_k_1,14,71981da3-0ae2-430f-aec0-8ee3912a7153,0734
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_zs_instruction_k_2,15,5c14c46d-2cb8-4ae4-a0b2-6591d6953c44,0735
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_zs_instruction_k_3,16,1ab75484-3129-4cd5-be4c-2cf404b603f1,0736
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_zs_instruction_k_4,17,60b96348-7ac8-4f39-9b3e-82089780515b,0737
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_zs_instruction_content_k_3,18,21e1d500-613d-49a8-8a25-994b49acf3be,0738
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_pd_zs_k_3,19,9553d7d5-2c89-4b05-b818-b999039fd5d2,0739
56987,This is a radio player app and is basically used to listen via the internet to every kind of radio from all over the world.,04_self_critique_base_rag_zs_k_3_direct_k_3,20,59fb7bb0-f505-4593-a286-fcdb50ff7e9a,0740
59109,A page from an App that is a fashion Q&A where others can help one another with different style choices.,01_baselines_zs_instruction,1,1e622e2c-adcd-4d8b-8c80-a31f89c6ae68,0741
